,acq_date,acq_time,brightness,latitude,longitude,precipType,precipProbability,precipIntensity,temperatureHigh,humidity,windSpeed,visibility,pressure,cloudCover
666,2019-05-30,1003,396.7,57.9428,-117.2562,1.0,0.04,0.0001,65.31,0.47,5.71,10.0,1019.66,0.17
667,2019-05-30,1003,420.6,57.9406,-117.238,1.0,0.04,0.0001,65.3,0.47,5.72,10.0,1019.65,0.17
668,2019-05-30,1003,416.8,57.938,-117.2963,1.0,0.04,0.0001,65.39,0.47,5.7,10.0,1019.63,0.17
669,2019-05-30,1003,500.8,57.9358,-117.2781,1.0,0.04,0.0001,65.36,0.47,5.71,10.0,1019.63,0.17
670,2019-05-30,1003,397.1,58.0573,-117.5289,1.0,0.04,0.0001,65.37,0.47,5.55,10.0,1019.83,0.16
671,2019-05-30,1003,422.6,58.0365,-117.5181,1.0,0.04,0.0001,65.36,0.47,5.55,10.0,1019.79,0.16
672,2019-05-30,1003,496.3,57.9336,-117.26,1.0,0.04,0.0001,65.34,0.47,5.72,10.0,1019.64,0.17
673,2019-05-30,1003,435.2,57.9314,-117.2419,1.0,0.04,0.0001,65.31,0.47,5.73,10.0,1019.64,0.17
674,2019-05-30,1003,435.7,57.9434,-117.0592,1.0,0.04,0.0001,64.86,0.48,5.81,10.0,1019.61,0.17
675,2019-05-30,1003,424.4,57.9456,-117.0772,1.0,0.04,0.0001,64.93,0.47,5.8,10.0,1019.61,0.17
676,2019-05-30,1003,464.7,57.9526,-117.0553,1.0,0.04,0.0001,64.83,0.48,5.8,10.0,1019.62,0.17
677,2019-05-30,1003,466.3,57.9547,-117.0733,1.0,0.04,0.0001,64.86,0.48,5.8,10.0,1019.63,0.17
678,2019-05-30,1003,429.5,57.9617,-117.0515,1.0,0.04,0.0001,64.81,0.48,5.8,10.0,1019.63,0.16
679,2019-05-30,1003,415.7,57.9962,-117.0179,1.0,0.04,0.0001,64.68,0.48,5.8,10.0,1019.67,0.16
680,2019-05-30,1003,400.5,57.9914,-117.0578,1.0,0.04,0.0001,64.76,0.48,5.79,10.0,1019.67,0.16
681,2019-05-30,1003,431.9,57.9639,-117.0695,1.0,0.04,0.0001,64.81,0.48,5.79,10.0,1019.64,0.16
682,2019-05-30,1003,468.9,57.9253,-117.1117,1.0,0.04,0.0001,65.41,0.47,5.79,10.0,1019.57,0.17
683,2019-05-30,1003,432.2,57.9341,-117.1838,1.0,0.04,0.0001,65.23,0.47,5.75,10.0,1019.62,0.17
684,2019-05-30,1003,501.2,57.9345,-117.1078,1.0,0.04,0.0001,65.18,0.47,5.79,10.0,1019.59,0.17
685,2019-05-30,1003,444.1,57.9367,-117.1259,1.0,0.04,0.0001,65.41,0.47,5.78,10.0,1019.59,0.17
686,2019-05-30,1003,451.6,57.9433,-117.1799,1.0,0.04,0.0001,65.21,0.47,5.75,10.0,1019.63,0.17
687,2019-05-30,1003,430.6,57.9437,-117.1039,1.0,0.04,0.0001,65.06,0.47,5.79,10.0,1019.61,0.17
688,2019-05-30,1003,406.8,57.9525,-117.1761,1.0,0.04,0.0001,65.17,0.47,5.75,10.0,1019.65,0.17
689,2019-05-30,1003,400.3,57.9499,-117.1133,1.0,0.04,0.0001,65.14,0.47,5.78,10.0,1019.62,0.17
690,2019-05-30,1751,469.3,51.9133,-103.1493,1.0,0.05,0.0007,85.96,0.36,12.17,10.0,1006.77,0.03
691,2019-05-30,1751,411.0,51.9114,-103.1333,1.0,0.05,0.0007,85.97,0.36,12.17,10.0,1006.76,0.03
692,2019-05-30,1928,396.6,59.1805,-112.4765,1.0,0.05,0.0001,58.83,0.44,8.88,10.0,1018.77,0.12
693,2019-05-30,1929,419.6,55.6789,-114.1914,1.0,0.03,0.0001,66.93,0.43,7.66,10.0,1015.6,0.13
694,2019-05-30,1929,429.6,55.6842,-114.215,1.0,0.03,0.0001,67.18,0.43,7.63,10.0,1015.63,0.13
695,2019-05-30,1929,453.3,55.6893,-114.1838,1.0,0.03,0.0001,67.2,0.43,7.64,10.0,1015.6,0.13
696,2019-05-30,1929,438.1,55.6887,-114.1785,1.0,0.03,0.0001,67.2,0.43,7.64,10.0,1015.6,0.13
697,2019-05-30,1940,419.0,59.1776,-112.4687,1.0,0.05,0.0001,58.86,0.44,8.88,10.0,1018.76,0.12
698,2019-05-31,504,420.0,55.5984,-114.3821,1.0,0.04,0.0002,69.36,0.58,8.69,4.072,1018.67,0.4
699,2019-05-31,504,434.1,56.2735,-114.4354,1.0,0.06,0.0002,73.5,0.51,4.89,10.0,1018.42,0.31
700,2019-05-31,504,404.0,56.2777,-114.4443,1.0,0.06,0.0002,73.4,0.51,4.91,10.0,1018.42,0.31
701,2019-05-31,505,421.5,58.0256,-117.5595,1.0,0.21,0.0016,74.86,0.55,6.32,9.85,1016.37,0.46
702,2019-05-31,505,399.7,58.0349,-117.566,1.0,0.2,0.0016,74.76,0.54,6.36,9.886000000000001,1016.37,0.46
703,2019-05-31,1833,470.9,56.2865,-114.4686,1.0,0.06,0.0002,73.27,0.52,4.95,10.0,1018.41,0.3
704,2019-05-31,1833,430.2,56.2844,-114.4477,1.0,0.06,0.0002,73.33,0.51,4.91,10.0,1018.42,0.31
705,2019-05-31,1833,411.8,56.2764,-114.4718,1.0,0.06,0.0002,73.49,0.51,4.94,10.0,1018.39,0.3
706,2019-05-31,1833,414.8,59.2206,-112.5685,1.0,0.07,0.0002,67.17,0.35,3.05,10.0,1020.52,0.19
707,2019-05-31,2011,400.4,57.0665,-118.1688,1.0,0.27,0.0043,79.58,0.53,7.64,9.995,1015.35,0.27
708,2019-05-31,2011,399.5,57.0698,-118.1584,1.0,0.27,0.0043,79.34,0.55,7.64,9.994,1015.37,0.27
709,2019-05-31,2022,409.0,57.0721,-118.1777,1.0,0.27,0.0043,79.51,0.53,7.66,9.98,1015.35,0.27
710,2019-05-31,2022,400.4,57.0662,-118.1549,1.0,0.27,0.0043,79.43,0.55,7.63,9.998,1015.37,0.27
711,2019-05-31,2022,417.3,57.0631,-118.1723,1.0,0.27,0.0043,79.58,0.53,7.63,9.998,1015.36,0.27
712,2019-06-01,547,440.4,55.6569,-114.4903,1.0,0.47,0.0049,78.98,0.57,10.42,3.772,1009.08,0.68
713,2019-06-01,547,408.7,55.6464,-114.4877,1.0,0.47,0.0049,78.62,0.57,10.41,3.758,1009.09,0.68
714,2019-06-01,548,399.6,58.0583,-117.8021,1.0,0.77,0.0087,76.83,0.64,7.32,9.999,1004.88,0.59
715,2019-06-01,548,432.6,58.0487,-117.7984,1.0,0.77,0.0087,76.93,0.64,7.29,10.0,1004.87,0.59
716,2019-06-01,548,452.6,58.037,-117.8147,1.0,0.77,0.0086,76.81,0.64,7.23,10.0,1004.86,0.59
717,2019-06-01,548,447.9,58.0391,-117.7947,1.0,0.77,0.0087,77.0,0.64,7.26,10.0,1004.87,0.59
718,2019-06-01,548,405.2,58.0058,-117.7133,1.0,0.77,0.0088,77.5,0.64,7.23,9.994,1004.87,0.58
719,2019-06-01,548,403.4,58.0274,-117.811,1.0,0.77,0.0086,76.89,0.64,7.2,10.0,1004.85,0.59
720,2019-06-01,548,420.9,58.0295,-117.7911,1.0,0.77,0.0087,77.06,0.64,7.23,10.0,1004.86,0.59
721,2019-06-01,548,412.3,58.0262,-117.8039,1.0,0.77,0.0086,76.97,0.64,7.2,10.0,1004.84,0.59
722,2019-06-01,548,409.9,58.0283,-117.784,1.0,0.77,0.0087,77.1,0.64,7.23,10.0,1004.86,0.59
723,2019-06-01,1916,402.8,55.6367,-114.4591,1.0,0.47,0.0048,78.33,0.57,10.41,3.7910000000000004,1009.13,0.68
724,2019-06-01,1916,409.1,55.6461,-114.4533,1.0,0.47,0.0047,78.62,0.57,10.42,3.8139999999999996,1009.12,0.68
725,2019-06-01,1916,430.5,56.1777,-114.5022,1.0,0.42,0.0033,78.31,0.53,7.1,9.994,1008.15,0.45
726,2019-06-02,452,424.9,56.0657,-114.6174,1.0,0.22,0.0012,70.4,0.46,7.74,10.0,1005.94,0.27
727,2019-06-02,452,399.8,56.0614,-114.6384,1.0,0.22,0.0012,70.41,0.46,7.75,10.0,1005.96,0.27
728,2019-06-02,452,401.3,55.9874,-114.8302,1.0,0.17,0.0009,69.73,0.46,7.93,10.0,1006.18,0.29
729,2019-06-02,1821,396.4,55.6738,-114.1575,1.0,0.25,0.0009,69.17,0.48,7.62,10.0,1006.32,0.41
730,2019-06-02,1959,400.2,55.6982,-114.1634,1.0,0.24,0.0009,69.49,0.48,7.62,10.0,1006.28,0.4
731,2019-06-02,2010,414.0,55.7107,-114.1399,1.0,0.24,0.0008,69.86,0.48,7.62,10.0,1006.24,0.4
732,2019-06-02,2010,484.9,55.6658,-114.1698,1.0,0.25,0.0009,68.61,0.48,7.59,10.0,1006.35,0.41
733,2019-06-02,2010,409.4,55.6778,-114.1581,1.0,0.25,0.0009,69.31,0.48,7.59,10.0,1006.32,0.4
734,2019-06-02,2010,449.5,55.6897,-114.1464,1.0,0.24,0.0009,69.39,0.48,7.6,10.0,1006.29,0.4
735,2019-06-02,2010,415.6,55.6868,-114.1632,1.0,0.24,0.0009,69.36,0.48,7.61,10.0,1006.3,0.4
736,2019-06-02,2010,450.6,55.6987,-114.1516,1.0,0.24,0.0009,69.63,0.48,7.61,10.0,1006.27,0.4
737,2019-06-07,2209,446.0,63.6117,-137.9633,,0.0,0.0,61.4,0.31,5.95,10.0,1013.98,0.24
738,2019-06-07,2209,411.0,63.6144,-137.936,,0.0,0.0,63.19,0.29,5.96,10.0,1014.06,0.23
739,2019-06-12,1857,419.9,59.549,-117.0015,1.0,0.08,0.0003,79.47,0.44,8.06,10.0,1009.18,0.34
740,2019-06-12,1857,426.3,59.6794,-116.8697,1.0,0.11,0.0006,79.4,0.43,8.32,10.0,1008.91,0.31
741,2019-06-12,1857,500.0,59.6888,-116.8656,1.0,0.11,0.0007,79.4,0.43,8.33,10.0,1008.92,0.31
742,2019-06-12,1857,400.9,59.6981,-116.8615,1.0,0.11,0.0007,79.41,0.43,8.34,10.0,1008.9,0.31
743,2019-06-12,1857,413.4,59.7004,-116.8812,1.0,0.11,0.0007,79.39,0.43,8.31,10.0,1008.89,0.31
744,2019-06-12,1857,442.2,59.5419,-117.0253,1.0,0.08,0.0002,79.57,0.44,8.03,10.0,1009.19,0.33
745,2019-06-12,1857,500.0,59.5397,-117.0056,1.0,0.08,0.0002,79.44,0.44,8.05,10.0,1009.2,0.34
746,2019-06-12,1857,398.7,59.5348,-117.049,1.0,0.08,0.0002,79.53,0.44,8.01,10.0,1009.21,0.33
747,2019-06-12,1857,407.5,59.6456,-116.9525,1.0,0.1,0.0006,79.45,0.44,8.17,10.0,1009.0,0.32
748,2019-06-12,2035,405.7,58.3901,-117.8428,1.0,0.06,0.0001,78.99,0.53,3.82,6.12,1010.46,0.6
749,2019-06-12,2035,399.1,58.3874,-117.8542,1.0,0.06,0.0001,78.97,0.53,3.81,6.12,1010.47,0.6
750,2019-06-12,2046,410.1,55.7126,-114.0683,1.0,0.07,0.0002,77.55,0.58,6.55,10.0,1013.39,0.17
751,2019-06-12,2047,408.8,58.3716,-117.8234,1.0,0.07,0.0001,79.01,0.53,3.73,6.119,1010.47,0.6
752,2019-06-12,2047,440.8,58.4323,-117.7577,1.0,0.06,0.0001,79.23,0.52,3.97,6.119,1010.38,0.6
753,2019-06-12,2047,415.5,58.4301,-117.7763,1.0,0.06,0.0001,79.18,0.52,3.97,6.119,1010.39,0.6
754,2019-06-12,2047,409.3,59.6851,-116.8096,1.0,0.11,0.0006,79.34,0.43,8.41,10.0,1008.93,0.31
755,2019-06-12,2047,480.0,59.6948,-116.8135,1.0,0.11,0.0006,79.39,0.43,8.42,10.0,1008.91,0.3
756,2019-06-12,2047,449.2,59.6926,-116.8346,1.0,0.11,0.0006,79.46,0.43,8.38,10.0,1008.91,0.31
757,2019-06-12,2047,439.9,59.7023,-116.8386,1.0,0.11,0.0007,79.45,0.43,8.38,10.0,1008.89,0.3
758,2019-06-12,2047,401.3,59.7001,-116.8597,1.0,0.11,0.0007,79.41,0.43,8.35,10.0,1008.89,0.31
759,2019-06-12,2047,450.7,59.7119,-116.8425,1.0,0.11,0.0007,79.45,0.43,8.38,10.0,1008.87,0.3
760,2019-06-12,2047,443.6,59.7098,-116.8637,1.0,0.11,0.0007,79.39,0.43,8.35,10.0,1008.88,0.3
761,2019-06-12,2047,459.4,58.423,-117.7538,1.0,0.06,0.0001,79.22,0.53,3.92,6.119,1010.39,0.6
762,2019-06-12,2047,426.2,58.4209,-117.7723,1.0,0.06,0.0001,79.13,0.51,3.92,6.119,1010.39,0.6
763,2019-06-16,1832,406.3,59.7273,-116.8111,,0.0,0.0,85.87,0.4,5.31,10.0,1011.73,0.21
764,2019-06-16,2011,424.7,58.1064,-117.0779,1.0,0.01,0.0001,84.91,0.45,5.52,10.0,1012.56,0.19
765,2019-06-17,548,452.5,58.0809,-117.878,1.0,0.19,0.0019,85.75,0.43,6.72,10.0,1007.92,0.42
766,2019-06-17,548,466.6,58.0829,-117.8582,1.0,0.15,0.0012,86.27,0.43,6.72,10.0,1007.94,0.4
767,2019-06-17,548,500.0,58.0713,-117.8743,1.0,0.15,0.0012,86.15,0.42,6.71,10.0,1007.95,0.4
768,2019-06-17,548,459.0,58.0733,-117.8545,1.0,0.15,0.0012,86.2,0.43,6.71,10.0,1007.96,0.4
769,2019-06-17,548,401.2,59.7382,-116.7779,1.0,0.15,0.001,86.48,0.39,8.02,10.0,1007.13,0.25
770,2019-06-17,548,452.9,58.1832,-117.1761,1.0,0.2,0.0022,86.15,0.49,6.85,5.615,1008.28,0.69
771,2019-06-17,548,500.0,58.0699,-117.8674,1.0,0.15,0.0012,86.19,0.43,6.7,10.0,1007.96,0.4
772,2019-06-17,548,409.3,58.072,-117.8475,1.0,0.15,0.0012,86.23,0.43,6.71,10.0,1007.96,0.4
773,2019-06-17,548,444.8,58.2015,-117.0956,1.0,0.17,0.0015,86.26,0.48,6.67,5.62,1008.36,0.68
774,2019-06-17,548,405.9,58.2036,-117.0745,1.0,0.17,0.0015,86.26,0.48,6.67,5.625,1008.38,0.68
775,2019-06-17,548,451.7,58.1739,-117.0639,1.0,0.19,0.0017,86.72,0.43,7.64,10.0,1008.34,0.32
776,2019-06-17,548,448.4,58.1916,-117.092,1.0,0.17,0.0015,86.26,0.48,6.7,5.617999999999999,1008.37,0.68
777,2019-06-17,548,500.0,58.1937,-117.0709,1.0,0.17,0.0014,86.25,0.48,6.69,5.622999999999999,1008.39,0.68
778,2019-06-17,548,438.3,58.1958,-117.0498,1.0,0.17,0.0014,86.23,0.48,6.7,5.627999999999999,1008.4,0.68
779,2019-06-17,548,443.6,58.1952,-117.1587,1.0,0.18,0.0016,86.27,0.49,6.67,5.604,1008.32,0.68
780,2019-06-17,548,412.3,58.1931,-117.1796,1.0,0.21,0.0022,86.16,0.49,6.84,5.6129999999999995,1008.26,0.69
781,2019-06-17,548,446.1,58.205,-117.1622,1.0,0.18,0.0017,86.28,0.49,6.65,5.606,1008.31,0.68
782,2019-06-17,548,402.7,58.1853,-117.1551,1.0,0.2,0.0021,86.21,0.49,6.85,5.629,1008.29,0.69
783,2019-06-17,548,416.8,58.1817,-117.0885,1.0,0.17,0.0015,86.24,0.48,6.72,5.615,1008.39,0.68
784,2019-06-17,548,473.3,58.1838,-117.0674,1.0,0.17,0.0014,86.24,0.48,6.72,5.62,1008.39,0.68
785,2019-06-17,548,407.2,58.1874,-117.1341,1.0,0.18,0.0016,86.25,0.49,6.69,5.607,1008.35,0.68
786,2019-06-17,548,434.3,58.1776,-117.1306,1.0,0.18,0.0015,86.24,0.48,6.71,5.605,1008.36,0.68
787,2019-06-17,950,400.6,59.826,-116.8349,1.0,0.14,0.0008,86.23,0.4,7.83,10.0,1007.07,0.26
788,2019-06-17,950,396.9,59.8075,-116.8665,1.0,0.14,0.0008,86.23,0.41,7.77,10.0,1007.06,0.27
789,2019-06-17,950,447.8,59.8052,-116.8421,1.0,0.14,0.0008,86.26,0.4,7.82,10.0,1007.07,0.26
790,2019-06-17,950,434.9,59.8282,-116.8593,1.0,0.14,0.0008,86.13,0.41,7.78,10.0,1007.07,0.27
791,2019-06-17,950,419.5,59.8386,-116.8557,1.0,0.14,0.0008,86.08,0.41,7.79,10.0,1007.06,0.27
792,2019-06-17,950,414.6,59.7769,-117.0037,1.0,0.18,0.001,86.25,0.41,7.47,10.0,1007.1,0.31
793,2019-06-17,950,415.1,59.8037,-116.9436,1.0,0.14,0.0008,85.99,0.41,7.61,10.0,1007.05,0.28
794,2019-06-17,950,428.3,59.8141,-116.94,1.0,0.13,0.0008,85.91,0.41,7.62,10.0,1007.05,0.28
795,2019-06-17,950,475.2,59.8323,-116.8504,1.0,0.14,0.0008,86.15,0.41,7.8,10.0,1007.06,0.27
796,2019-06-17,951,422.6,58.2246,-117.1235,1.0,0.18,0.0016,86.3,0.49,6.62,5.621,1008.32,0.68
797,2019-06-17,951,416.3,58.2143,-117.1269,1.0,0.18,0.0016,86.28,0.49,6.64,5.617000000000001,1008.33,0.68
798,2019-06-17,951,402.8,58.1966,-117.1168,1.0,0.18,0.0016,86.25,0.48,6.68,5.614,1008.35,0.68
799,2019-06-17,951,441.1,58.2267,-117.1462,1.0,0.18,0.0017,86.28,0.49,6.62,5.6160000000000005,1008.31,0.68
800,2019-06-17,951,412.7,58.2164,-117.1496,1.0,0.18,0.0017,86.28,0.49,6.64,5.612,1008.31,0.68
801,2019-06-17,951,433.6,58.2192,-117.1327,1.0,0.18,0.0016,86.29,0.49,6.63,5.617000000000001,1008.32,0.68
802,2019-06-17,951,452.0,58.209,-117.136,1.0,0.18,0.0016,86.27,0.49,6.66,5.6129999999999995,1008.33,0.68
803,2019-06-17,951,458.5,58.1987,-117.1394,1.0,0.18,0.0016,86.26,0.49,6.67,5.609,1008.33,0.68
804,2019-06-17,1916,456.2,56.3642,-114.4374,1.0,0.01,0.0001,80.03,0.46,5.98,10.0,1012.7,0.02
805,2019-06-17,1916,397.5,56.3827,-114.4261,1.0,0.01,0.0001,79.87,0.46,5.97,10.0,1012.71,0.02
806,2019-06-17,1927,420.1,56.3598,-114.4401,1.0,0.01,0.0001,80.12,0.46,5.97,10.0,1012.7,0.02
807,2019-06-17,1928,399.3,58.1798,-117.18,1.0,0.21,0.0022,86.15,0.49,6.86,5.612,1008.28,0.69
808,2019-06-17,2105,466.3,58.1623,-116.9814,1.0,0.16,0.0012,87.08,0.42,7.78,10.0,1008.42,0.26
809,2019-06-17,2105,406.7,58.1603,-117.009,1.0,0.16,0.0013,87.1,0.43,7.81,10.0,1008.4,0.26
810,2019-06-17,2105,401.4,58.1695,-117.0396,1.0,0.19,0.0016,86.69,0.43,7.65,10.0,1008.37,0.32
811,2019-06-17,2105,416.0,58.1745,-117.1249,1.0,0.18,0.0015,86.24,0.48,6.72,5.605,1008.37,0.68
812,2019-06-17,2105,406.2,56.3928,-114.4566,,0.0,0.0,80.66,0.46,6.16,10.0,1012.63,0.02
813,2019-06-17,2105,507.4,58.1309,-116.9681,1.0,0.15,0.0011,86.95,0.42,7.86,10.0,1008.45,0.26
814,2019-06-17,2106,399.0,59.7555,-116.8885,1.0,0.14,0.0009,86.38,0.4,7.71,10.0,1007.08,0.26
815,2019-06-17,2106,404.1,59.8072,-116.7495,1.0,0.14,0.0009,86.31,0.4,8.01,10.0,1007.1,0.25
816,2019-06-17,2106,445.3,59.8052,-116.7806,1.0,0.14,0.0009,86.33,0.4,7.95,10.0,1007.09,0.25
817,2019-06-17,2106,448.3,59.8064,-116.9379,1.0,0.14,0.0008,85.97,0.41,7.62,10.0,1007.05,0.28
818,2019-06-17,2106,405.4,59.7907,-116.9959,1.0,0.18,0.0009,86.09,0.41,7.48,10.0,1007.1,0.32
819,2019-06-17,2106,401.1,59.7927,-116.9654,1.0,0.14,0.0008,86.07,0.41,7.55,10.0,1007.06,0.28
820,2019-06-17,2106,448.8,59.7948,-116.9349,1.0,0.18,0.001,85.73,0.4,7.59,10.0,1007.09,0.31
821,2019-06-17,2106,415.7,59.7792,-116.9928,1.0,0.18,0.0009,86.21,0.41,7.48,10.0,1007.1,0.31
822,2019-06-17,2106,431.2,59.7812,-116.9624,1.0,0.14,0.0008,86.1,0.41,7.55,10.0,1007.06,0.27
823,2019-06-17,2106,425.5,59.7833,-116.9318,1.0,0.14,0.0008,86.13,0.41,7.62,10.0,1007.06,0.27
824,2019-06-17,2106,397.6,59.7533,-116.9191,1.0,0.14,0.0009,86.34,0.41,7.64,10.0,1007.07,0.26
825,2019-06-18,2010,420.1,58.4235,-117.8526,1.0,0.38,0.0041,73.72,0.67,7.93,3.32,1003.27,0.81
826,2019-06-19,535,397.5,58.3029,-116.765,1.0,0.2,0.0004,64.65,0.61,7.03,9.727,1008.08,0.68
827,2019-06-19,1726,432.9,53.3902,-97.0504,1.0,0.01,0.0001,81.1,0.34,3.16,10.0,1011.94,0.18
828,2019-06-29,2131,407.7,62.5328,-130.7891,1.0,0.4,0.0024,72.58,0.53,6.87,10.0,1018.13,0.63
829,2019-06-29,2131,475.0,62.5235,-130.785,1.0,0.4,0.0024,69.28,0.57,6.87,10.0,1018.14,0.62
830,2019-06-30,657,408.7,63.549,-137.7005,1.0,0.12,0.0004,77.87,0.39,7.79,10.0,1017.32,0.34
831,2019-06-30,657,407.9,63.4455,-137.6149,1.0,0.11,0.0001,79.34,0.38,7.55,10.0,1017.3,0.33
832,2019-06-30,657,436.7,63.4431,-137.6375,1.0,0.11,0.0001,81.95,0.37,7.53,10.0,1017.29,0.34
833,2019-06-30,657,397.8,63.4359,-137.7059,1.0,0.11,0.0001,85.09,0.35,7.46,10.0,1017.32,0.34
834,2019-06-30,657,414.2,63.4527,-137.6426,1.0,0.11,0.0001,81.2,0.37,7.54,10.0,1017.29,0.33
835,2019-06-30,657,405.9,63.4503,-137.6654,1.0,0.11,0.0001,82.87,0.36,7.52,10.0,1017.3,0.34
836,2019-06-30,1854,455.3,52.7784,-93.1785,1.0,0.33,0.0032,87.41,0.45,8.32,8.882,1008.78,0.44
837,2019-06-30,1854,405.4,52.7656,-93.1397,1.0,0.31,0.003,87.63,0.46,8.28,8.913,1008.83,0.44
838,2019-06-30,1854,484.2,52.777,-93.1286,1.0,0.31,0.003,87.41,0.46,8.3,8.918,1008.83,0.44
839,2019-06-30,1854,504.4,52.7809,-93.1632,1.0,0.32,0.0031,87.41,0.46,8.32,8.892000000000001,1008.82,0.44
840,2019-06-30,1854,412.5,52.8093,-93.2637,1.0,0.37,0.0036,87.2,0.47,8.41,8.844,1008.75,0.44
841,2019-06-30,1854,403.3,52.7694,-93.1743,1.0,0.32,0.0031,87.7,0.46,8.3,8.886000000000001,1008.81,0.44
842,2019-06-30,1854,499.9,52.7834,-93.148,1.0,0.32,0.0031,87.31,0.46,8.32,8.9,1008.82,0.44
843,2019-06-30,1854,497.0,52.7681,-93.1245,1.0,0.3,0.003,87.6,0.46,8.25,8.796,1008.83,0.44
844,2019-06-30,1854,432.8,52.7745,-93.1438,1.0,0.31,0.003,87.46,0.46,8.3,8.908,1008.83,0.44
845,2019-06-30,1854,409.7,52.772,-93.1591,1.0,0.32,0.0031,87.58,0.46,8.3,8.897,1008.82,0.44
846,2019-06-30,1854,421.1,52.8106,-93.1985,1.0,0.35,0.0034,86.97,0.47,8.39,8.86,1008.78,0.44
847,2019-06-30,1854,504.2,52.7706,-93.1093,1.0,0.3,0.0029,87.65,0.46,8.27,8.936,1008.83,0.44
848,2019-06-30,1854,503.3,52.7732,-93.0941,1.0,0.29,0.0028,87.53,0.46,8.27,8.946,1008.84,0.44
849,2019-06-30,1854,503.2,52.7578,-93.0707,1.0,0.28,0.0026,87.98,0.46,8.22,8.969,1008.83,0.44
850,2019-06-30,1854,447.3,52.7668,-93.0748,1.0,0.28,0.0027,87.72,0.46,8.25,8.965,1008.84,0.44
851,2019-06-30,1855,440.6,53.5321,-96.0327,1.0,0.63,0.0151,77.9,0.63,11.75,9.992,1007.6,0.41
852,2019-06-30,1855,439.7,53.5545,-96.0252,1.0,0.63,0.0156,77.76,0.63,11.8,9.999,1007.56,0.41
853,2019-06-30,1855,442.3,53.5355,-96.0149,1.0,0.62,0.0153,77.93,0.63,11.76,10.0,1007.59,0.41
854,2019-06-30,1855,452.4,53.5389,-95.9971,1.0,0.62,0.0155,77.87,0.63,11.78,10.0,1007.58,0.41
855,2019-06-30,1855,409.0,53.5253,-96.0684,1.0,0.63,0.0147,77.8,0.63,11.71,9.97,1007.63,0.41
856,2019-06-30,1855,419.9,53.5287,-96.0506,1.0,0.63,0.0149,77.9,0.62,11.73,9.982000000000001,1007.61,0.41
857,2019-06-30,1855,397.5,53.5416,-96.0379,1.0,0.63,0.0152,77.79,0.63,11.76,9.991,1007.59,0.41
858,2019-06-30,1855,406.3,53.5382,-96.0557,1.0,0.63,0.015,77.84,0.63,11.74,9.982000000000001,1007.6,0.41
859,2019-06-30,1855,414.6,53.545,-96.02,1.0,0.63,0.0154,77.81,0.63,11.78,10.0,1007.58,0.41
860,2019-06-30,2215,409.5,63.4899,-139.2439,1.0,0.16,0.0007,87.2,0.48,5.08,10.0,1017.87,0.3
861,2019-06-30,2215,427.8,63.4875,-139.2692,1.0,0.16,0.0007,87.14,0.48,5.0,10.0,1017.86,0.3
862,2019-06-30,2215,440.0,63.4776,-139.2635,1.0,0.16,0.0007,89.0,0.47,4.99,10.0,1017.83,0.3
863,2019-06-30,2215,427.7,62.8949,-140.9723,1.0,1.0,0.001,91.65,0.47,2.48,5.297000000000001,1016.9,0.29
864,2019-07-01,419,483.0,51.6446,-94.2648,1.0,0.01,0.0005,81.3,0.42,7.2,10.0,1010.8,0.02
865,2019-07-01,419,402.1,51.6465,-94.2485,1.0,0.01,0.0005,81.41,0.42,7.13,10.0,1010.79,0.02
866,2019-07-01,419,444.8,51.6426,-94.1971,1.0,0.01,0.0005,80.85,0.4,6.83,10.0,1010.72,0.02
867,2019-07-01,419,446.9,51.6463,-94.1645,1.0,0.01,0.0005,80.86,0.42,6.61,10.0,1010.76,0.02
868,2019-07-01,419,454.0,51.6444,-94.1808,1.0,0.01,0.0005,81.06,0.42,6.72,10.0,1010.77,0.02
869,2019-07-01,419,405.5,51.6352,-94.262,1.0,0.01,0.0005,81.28,0.42,7.21,10.0,1010.82,0.02
870,2019-07-01,602,418.0,63.4798,-137.4671,1.0,0.56,0.0043,71.14,0.5,6.92,9.866,1018.53,0.53
871,2019-07-01,1750,406.3,52.8522,-93.0615,1.0,0.03,0.0001,81.44,0.46,6.56,9.038,1008.89,0.23
872,2019-07-01,1750,416.1,52.8482,-93.0418,1.0,0.03,0.0001,81.74,0.46,6.55,9.038,1008.87,0.23
873,2019-07-01,1937,421.7,52.8498,-93.0461,1.0,0.03,0.0001,81.63,0.46,6.55,9.038,1008.87,0.23
874,2019-07-01,1937,396.7,52.9168,-94.516,1.0,0.02,0.0001,82.87,0.44,9.84,10.0,1008.7,0.0
875,2019-07-01,1937,396.5,51.4395,-93.7426,1.0,0.01,0.0005,79.71,0.43,6.64,10.0,1011.21,0.19
876,2019-07-01,1937,396.6,51.4266,-93.7626,1.0,0.01,0.0005,79.73,0.44,6.81,10.0,1011.23,0.19
877,2019-07-01,1938,404.8,53.4447,-96.8965,1.0,0.03,0.0001,80.5,0.52,10.19,10.0,1008.11,0.03
878,2019-07-01,1938,429.2,53.4367,-96.8752,1.0,0.04,0.0001,80.46,0.51,10.2,10.0,1008.12,0.03
879,2019-07-01,1938,415.5,53.4348,-96.8936,1.0,0.04,0.0001,80.45,0.52,10.18,10.0,1008.12,0.03
880,2019-07-01,1938,419.4,53.4466,-96.8781,1.0,0.04,0.0001,80.42,0.51,10.21,10.0,1008.1,0.03
