latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
54.082,-126.509,327.5,1.1,1,2019-10-05,1925,Terra,MODIS,85,6.0NRT,281.3,32.3,D
54.084,-126.525,306.7,1.1,1,2019-10-05,1925,Terra,MODIS,64,6.0NRT,280.6,11.3,D
53.881,-126.607,316.2,1.1,1,2019-10-05,1925,Terra,MODIS,76,6.0NRT,282.6,18.5,D
53.879,-126.591,321.1,1.1,1,2019-10-05,1925,Terra,MODIS,81,6.0NRT,282.4,23.3,D
53.874,-126.599,311.3,1.1,1,2019-10-05,1925,Terra,MODIS,71,6.0NRT,282.4,14.6,D
54.772,-126.893,338.4,1.1,1.1,2019-10-05,1925,Terra,MODIS,91,6.0NRT,277.7,52.4,D
54.782,-126.889,331.5,1.1,1.1,2019-10-05,1925,Terra,MODIS,87,6.0NRT,279,40.1,D
55.387,-127.844,317.1,1.2,1.1,2019-10-05,1925,Terra,MODIS,77,6.0NRT,273,25.7,D
55.251,-126.971,327.3,1.1,1.1,2019-10-05,1925,Terra,MODIS,62,6.0NRT,273,33,D
55.229,-127.035,383.9,1.2,1.1,2019-10-05,1925,Terra,MODIS,94,6.0NRT,283.2,208.1,D
55.227,-127.017,351.5,1.1,1.1,2019-10-05,1925,Terra,MODIS,71,6.0NRT,280.3,79.2,D
55.219,-127.039,354.6,1.2,1.1,2019-10-05,1925,Terra,MODIS,97,6.0NRT,277.7,87,D
55.217,-127.021,393.8,1.1,1.1,2019-10-05,1925,Terra,MODIS,100,6.0NRT,282.8,264.8,D
55.215,-127.003,354.8,1.1,1.1,2019-10-05,1925,Terra,MODIS,98,6.0NRT,278.9,89,D
55.219,-127.063,306.4,1.2,1.1,2019-10-05,1925,Terra,MODIS,0,6.0NRT,270.8,12.5,D
55.217,-127.046,311.7,1.2,1.1,2019-10-05,1925,Terra,MODIS,0,6.0NRT,273.3,16.8,D
55.215,-127.028,339.4,1.1,1.1,2019-10-05,1925,Terra,MODIS,0,6.0NRT,277.5,53.4,D
55.213,-127.01,351.8,1.1,1.1,2019-10-05,1925,Terra,MODIS,73,6.0NRT,279.1,82.7,D
54.222,-125.924,338.5,1.1,1,2019-10-05,1925,Terra,MODIS,91,6.0NRT,278.4,46.3,D
53.714,-127.283,318,1.1,1.1,2019-10-05,1925,Terra,MODIS,61,6.0NRT,276.4,20.5,D
54.23,-125.905,314.2,1.1,1,2019-10-05,1925,Terra,MODIS,58,6.0NRT,279,15.9,D
54.232,-125.921,365.9,1.1,1,2019-10-05,1925,Terra,MODIS,100,6.0NRT,281.9,113.8,D
54.234,-125.936,373.2,1.1,1,2019-10-05,1925,Terra,MODIS,100,6.0NRT,280.4,139.7,D
54.357,-126.342,355.5,1.1,1,2019-10-05,1925,Terra,MODIS,98,6.0NRT,282.9,85.6,D
54.363,-126.307,327.8,1.1,1,2019-10-05,1925,Terra,MODIS,85,6.0NRT,279.4,31.6,D
54.372,-126.303,333.9,1.1,1,2019-10-05,1925,Terra,MODIS,89,6.0NRT,280.2,39.9,D
54.374,-126.32,342.7,1.1,1,2019-10-05,1925,Terra,MODIS,93,6.0NRT,277.9,55.2,D
54.383,-126.317,337.6,1.1,1,2019-10-05,1925,Terra,MODIS,91,6.0NRT,281.4,47,D
54.062,-126.711,324.8,1.1,1,2019-10-05,1925,Terra,MODIS,79,6.0NRT,282.4,27.9,D
53.716,-127.3,353.2,1.1,1.1,2019-10-05,1925,Terra,MODIS,92,6.0NRT,279.2,84.3,D
49.958,-118.365,321,1.6,1.2,2019-10-05,1930,Terra,MODIS,81,6.0NRT,276.4,43.3,D
52.172,-103.41,313.7,1,1,2019-10-05,1935,Aqua,MODIS,64,6.0NRT,282.1,14.2,D
52.757,-103.275,328.5,1,1,2019-10-05,1935,Aqua,MODIS,86,6.0NRT,287.1,29,D
50.503,-103.343,308,1.1,1,2019-10-05,1935,Aqua,MODIS,66,6.0NRT,281.5,10.7,D
52.875,-102.526,304.6,1,1,2019-10-05,1935,Aqua,MODIS,56,6.0NRT,278.9,7.7,D
52.872,-102.541,310.7,1,1,2019-10-05,1935,Aqua,MODIS,66,6.0NRT,280,11.6,D
52.174,-103.395,324,1,1,2019-10-05,1935,Aqua,MODIS,72,6.0NRT,281.7,24.6,D
54.065,-126.715,310.8,1,1,2019-10-05,2115,Aqua,MODIS,61,6.0NRT,280.3,12.8,D
53.896,-126.915,373.6,1,1,2019-10-05,2115,Aqua,MODIS,100,6.0NRT,286.6,130,D
53.898,-126.9,344.1,1,1,2019-10-05,2115,Aqua,MODIS,88,6.0NRT,283,51.5,D
54.073,-126.331,307,1,1,2019-10-05,2115,Aqua,MODIS,41,6.0NRT,281.1,8.8,D
54.075,-126.317,342,1,1,2019-10-05,2115,Aqua,MODIS,93,6.0NRT,282.7,49.5,D
54.077,-126.302,313.5,1,1,2019-10-05,2115,Aqua,MODIS,71,6.0NRT,280,14.4,D
54.066,-126.313,333.6,1,1,2019-10-05,2115,Aqua,MODIS,89,6.0NRT,280.9,35.4,D
54.071,-126.537,364.7,1,1,2019-10-05,2115,Aqua,MODIS,100,6.0NRT,283.6,101.5,D
54.074,-126.522,408.8,1,1,2019-10-05,2115,Aqua,MODIS,100,6.0NRT,290.8,312.1,D
54.076,-126.507,339.4,1,1,2019-10-05,2115,Aqua,MODIS,91,6.0NRT,278.9,44.8,D
54.063,-126.533,306.8,1,1,2019-10-05,2115,Aqua,MODIS,48,6.0NRT,276.8,9.5,D
54.065,-126.518,339,1,1,2019-10-05,2115,Aqua,MODIS,79,6.0NRT,279.3,44.1,D
49.939,-118.395,316.7,1.5,1.2,2019-10-05,2115,Aqua,MODIS,54,6.0NRT,273.3,31.8,D
53.209,-121.687,323.1,1.2,1.1,2019-10-05,2115,Aqua,MODIS,82,6.0NRT,277.3,31.3,D
53.207,-121.705,310.8,1.2,1.1,2019-10-05,2115,Aqua,MODIS,60,6.0NRT,278.9,16.9,D
53.218,-121.689,335.6,1.2,1.1,2019-10-05,2115,Aqua,MODIS,84,6.0NRT,274.7,49.8,D
53.217,-121.707,344.6,1.2,1.1,2019-10-05,2115,Aqua,MODIS,88,6.0NRT,281.7,70.3,D
54.356,-126.308,332.4,1,1,2019-10-05,2115,Aqua,MODIS,46,6.0NRT,279.7,29.9,D
54.349,-126.354,315.2,1,1,2019-10-05,2115,Aqua,MODIS,26,6.0NRT,281.4,14.2,D
54.358,-126.358,315.5,1,1,2019-10-05,2115,Aqua,MODIS,24,6.0NRT,282.4,14.2,D
54.373,-126.316,364.7,1,1,2019-10-05,2115,Aqua,MODIS,100,6.0NRT,285.2,98.8,D
54.382,-126.319,321.2,1,1,2019-10-05,2115,Aqua,MODIS,66,6.0NRT,280.9,19.9,D
55.225,-127.014,317.7,1,1,2019-10-05,2115,Aqua,MODIS,0,6.0NRT,270,16.1,D
55.214,-127.025,330.6,1,1,2019-10-05,2115,Aqua,MODIS,36,6.0NRT,270.1,28.1,D
55.216,-127.01,339,1,1,2019-10-05,2115,Aqua,MODIS,73,6.0NRT,274,40.3,D
55.176,-126.96,304.1,1,1,2019-10-05,2115,Aqua,MODIS,44,6.0NRT,269.7,9.2,D
55.179,-126.945,316.7,1,1,2019-10-05,2115,Aqua,MODIS,0,6.0NRT,269.1,18.3,D
54.728,-126.896,320.3,1,1,2019-10-05,2115,Aqua,MODIS,80,6.0NRT,278.7,21,D
54.726,-126.911,316.4,1,1,2019-10-05,2115,Aqua,MODIS,72,6.0NRT,273.6,17.4,D
54.776,-126.884,315.6,1,1,2019-10-05,2115,Aqua,MODIS,76,6.0NRT,274.9,17,D
54.774,-126.9,336.6,1,1,2019-10-05,2115,Aqua,MODIS,90,6.0NRT,278.7,41.3,D
53.905,-126.918,364.6,1,1,2019-10-05,2115,Aqua,MODIS,100,6.0NRT,284.5,100.1,D
53.903,-126.933,357,1,1,2019-10-05,2115,Aqua,MODIS,98,6.0NRT,285,79.4,D
53.914,-126.922,320.9,1,1,2019-10-05,2115,Aqua,MODIS,80,6.0NRT,282.3,20.5,D
53.912,-126.937,331,1,1,2019-10-05,2115,Aqua,MODIS,87,6.0NRT,283,32.2,D
53.701,-127.281,320.1,1,1,2019-10-05,2115,Aqua,MODIS,59,6.0NRT,277.7,20.2,D
53.708,-127.299,388.2,1,1,2019-10-05,2115,Aqua,MODIS,87,6.0NRT,283.8,192.1,D
53.706,-127.314,352.2,1,1,2019-10-05,2115,Aqua,MODIS,0,6.0NRT,281.2,67.9,D
54.24,-125.801,311,1,1,2019-10-05,2115,Aqua,MODIS,58,6.0NRT,273.3,13.2,D
54.223,-125.923,354.2,1,1,2019-10-05,2115,Aqua,MODIS,85,6.0NRT,274.2,71.8,D
54.234,-125.912,335.2,1,1,2019-10-05,2115,Aqua,MODIS,89,6.0NRT,275.4,37.6,D
54.232,-125.927,371.4,1,1,2019-10-05,2115,Aqua,MODIS,94,6.0NRT,278.4,121.9,D
54.23,-125.942,381,1,1,2019-10-05,2115,Aqua,MODIS,87,6.0NRT,278.9,158.5,D
54.241,-125.93,327.6,1,1,2019-10-05,2115,Aqua,MODIS,63,6.0NRT,275.1,27.3,D
54.239,-125.945,388.9,1,1,2019-10-05,2115,Aqua,MODIS,100,6.0NRT,279,197,D
54.236,-125.96,315.2,1,1,2019-10-05,2115,Aqua,MODIS,66,6.0NRT,274.1,15.5,D
53.876,-126.601,314.2,1,1,2019-10-05,2115,Aqua,MODIS,74,6.0NRT,281,15.4,D
49.328,-116.518,312.6,1.9,1.4,2019-10-06,0500,Terra,MODIS,85,6.0NRT,271.1,43,N
57.953,-116.937,315.7,1.2,1.1,2019-10-06,0500,Terra,MODIS,92,6.0NRT,273.6,23.3,N
57.949,-116.956,330.9,1.2,1.1,2019-10-06,0500,Terra,MODIS,100,6.0NRT,275,44.4,N
57.994,-116.943,308.8,1.2,1.1,2019-10-06,0500,Terra,MODIS,76,6.0NRT,273.7,16.6,N
57.995,-116.949,305.2,1.2,1.1,2019-10-06,0500,Terra,MODIS,63,6.0NRT,272.8,14.9,N
53.907,-126.929,307.4,1.5,1.2,2019-10-06,0640,Terra,MODIS,71,6.0NRT,271.6,24.1,N
49.325,-116.511,301.1,2.8,1.6,2019-10-06,1045,Aqua,MODIS,37,6.0NRT,271.4,43.8,N
51.201,-101.769,304.7,1.9,1.3,2019-10-06,1830,Terra,MODIS,47,6.0NRT,282.8,19.9,D
51.195,-101.744,311.8,1.9,1.3,2019-10-06,1830,Terra,MODIS,62,6.0NRT,284.2,32.5,D
52.881,-122.112,324.1,2.6,1.5,2019-10-06,1830,Terra,MODIS,63,6.0NRT,280.3,100.8,D
52.932,-122.178,317.2,2.6,1.5,2019-10-06,1830,Terra,MODIS,77,6.0NRT,278.4,75.7,D
52.927,-122.186,319,2.6,1.5,2019-10-06,1830,Terra,MODIS,79,6.0NRT,278.6,82.2,D
53.322,-123.932,314.3,2.1,1.4,2019-10-06,2010,Terra,MODIS,65,6.0NRT,269.5,46.9,D
53.303,-123.911,306.2,2.1,1.4,2019-10-06,2010,Terra,MODIS,38,6.0NRT,268.1,28.5,D
52.926,-122.184,301.7,2.6,1.6,2019-10-06,2010,Terra,MODIS,46,6.0NRT,268.4,33.2,D
53.46,-106.001,306.8,1.4,1.2,2019-10-06,2020,Aqua,MODIS,50,6.0NRT,285.2,13.8,D
54.823,-117.468,311.6,1.2,1.1,2019-10-06,2020,Aqua,MODIS,72,6.0NRT,281.2,15.1,D
51.962,-119.586,301.5,1.6,1.2,2019-10-06,2020,Aqua,MODIS,47,6.0NRT,278.8,15.9,D
53.31,-123.926,318.9,2.3,1.5,2019-10-06,2020,Aqua,MODIS,46,6.0NRT,278.1,57.5,D
53.314,-123.965,314.3,2.3,1.5,2019-10-06,2020,Aqua,MODIS,56,6.0NRT,276.1,47.3,D
50.084,-118.403,308.8,1.6,1.2,2019-10-06,2020,Aqua,MODIS,68,6.0NRT,270.2,25.7,D
53.464,-106.009,305.3,1.4,1.2,2019-10-06,2020,Aqua,MODIS,61,6.0NRT,285.8,12.8,D
54.82,-117.485,302.9,1.2,1.1,2019-10-06,2020,Aqua,MODIS,47,6.0NRT,281,8.3,D
53.321,-123.935,318.2,2.3,1.5,2019-10-06,2020,Aqua,MODIS,55,6.0NRT,279.7,57.1,D
49.412,-115.766,302.3,1.3,1.1,2019-10-06,2020,Aqua,MODIS,52,6.0NRT,282.1,10.9,D
51.86,-102.52,316.9,1.4,1.2,2019-10-07,1735,Terra,MODIS,77,6.0NRT,283.9,24.7,D
52.505,-100.996,315.8,1.2,1.1,2019-10-07,1735,Terra,MODIS,76,6.0NRT,285.9,20.5,D
52.032,-101.232,309.5,1.2,1.1,2019-10-07,1735,Terra,MODIS,69,6.0NRT,290,10.8,D
52.032,-101.238,304.1,1.2,1.1,2019-10-07,1735,Terra,MODIS,50,6.0NRT,289.4,6.5,D
51.769,-101.92,304.3,1.3,1.1,2019-10-07,1735,Terra,MODIS,59,6.0NRT,285.9,9.8,D
51.858,-102.501,305.9,1.4,1.2,2019-10-07,1735,Terra,MODIS,62,6.0NRT,283.4,11.8,D
52.03,-101.221,306.1,1.2,1.1,2019-10-07,1735,Terra,MODIS,62,6.0NRT,290.2,8.2,D
49.596,-104.999,332.2,1.6,1.3,2019-10-07,1735,Terra,MODIS,88,6.0NRT,289.9,64.7,D
49.598,-105.021,311.9,1.6,1.3,2019-10-07,1735,Terra,MODIS,72,6.0NRT,289.3,21.8,D
52.193,-103.392,319.3,1.5,1.2,2019-10-07,1735,Terra,MODIS,79,6.0NRT,273.1,36.3,D
50.442,-101.138,303.3,1.2,1.1,2019-10-07,1735,Terra,MODIS,55,6.0NRT,288,6.6,D
49.545,-98.453,305.3,1,1,2019-10-07,1735,Terra,MODIS,61,6.0NRT,289.2,6.6,D
49.543,-98.439,339.5,1,1,2019-10-07,1735,Terra,MODIS,91,6.0NRT,290.5,43.3,D
54.239,-126.536,307.2,1.4,1.2,2019-10-07,1915,Terra,MODIS,56,6.0NRT,273.7,18.5,D
54.23,-126.561,311.8,1.4,1.2,2019-10-07,1915,Terra,MODIS,65,6.0NRT,273.6,23.4,D
50.492,-115.397,329.5,1.5,1.2,2019-10-07,1915,Terra,MODIS,61,6.0NRT,273.8,54,D
50.511,-115.323,322.6,1.5,1.2,2019-10-07,1915,Terra,MODIS,0,6.0NRT,268,40.2,D
50.497,-115.417,349.4,1.5,1.2,2019-10-07,1915,Terra,MODIS,72,6.0NRT,269.6,110.1,D
54.228,-126.54,356.4,1.4,1.2,2019-10-07,1915,Terra,MODIS,74,6.0NRT,272.8,128.2,D
50.486,-115.423,325.3,1.5,1.2,2019-10-07,1915,Terra,MODIS,68,6.0NRT,269.4,45.4,D
54.158,-125.243,302.6,1.2,1.1,2019-10-07,1915,Terra,MODIS,46,6.0NRT,277.9,11.4,D
55.147,-126.857,302.6,1.4,1.2,2019-10-07,1915,Terra,MODIS,42,6.0NRT,269.9,14.9,D
55.293,-124.437,301,1.2,1.1,2019-10-07,1915,Terra,MODIS,44,6.0NRT,270.7,11,D
54.099,-124.79,344.9,1.2,1.1,2019-10-07,1915,Terra,MODIS,0,6.0NRT,281.4,71.1,D
53.97,-124.75,302.4,1.2,1.1,2019-10-07,1915,Terra,MODIS,52,6.0NRT,276.3,10.8,D
53.972,-124.743,308.7,1.2,1.1,2019-10-07,1915,Terra,MODIS,67,6.0NRT,277.2,15.3,D
50.145,-96.423,302.9,1,1,2019-10-07,1920,Aqua,MODIS,54,6.0NRT,288,5.3,D
49.541,-98.436,314.9,1,1,2019-10-07,1920,Aqua,MODIS,75,6.0NRT,289.9,13.9,D
49.538,-98.45,317.7,1,1,2019-10-07,1920,Aqua,MODIS,78,6.0NRT,290.5,16.3,D
51.989,-102.848,311.1,1.2,1.1,2019-10-07,1925,Aqua,MODIS,71,6.0NRT,283.4,15.8,D
51.986,-102.865,300.8,1.2,1.1,2019-10-07,1925,Aqua,MODIS,42,6.0NRT,283.3,6.9,D
50.435,-101.136,306.7,1.2,1.1,2019-10-07,1925,Aqua,MODIS,64,6.0NRT,290.2,8.2,D
50.445,-101.14,302.7,1.2,1.1,2019-10-07,1925,Aqua,MODIS,53,6.0NRT,291.1,5.1,D
54.148,-126.072,305.3,1,1,2019-10-07,2100,Aqua,MODIS,46,6.0NRT,269.7,12.3,N
54.15,-126.057,314,1,1,2019-10-07,2100,Aqua,MODIS,45,6.0NRT,270.5,17.2,N
50.497,-115.416,347.8,1.5,1.2,2019-10-07,2100,Aqua,MODIS,89,6.0NRT,280.1,107.7,D
50.486,-115.416,363.7,1.5,1.2,2019-10-07,2100,Aqua,MODIS,0,6.0NRT,278.6,178.6,D
54.145,-126.088,314.4,1,1,2019-10-07,2100,Aqua,MODIS,43,6.0NRT,269.2,17.5,N
54.917,-125.794,335.7,1,1,2019-10-07,2105,Aqua,MODIS,66,6.0NRT,266.7,41.5,D
54.157,-126.067,345.9,1,1,2019-10-07,2105,Aqua,MODIS,53,6.0NRT,270.3,63.6,D
54.222,-126.527,353.3,1.1,1,2019-10-07,2105,Aqua,MODIS,97,6.0NRT,273.9,79.7,D
54.914,-125.81,311.6,1,1,2019-10-07,2105,Aqua,MODIS,29,6.0NRT,268.6,14.6,D
54.219,-126.543,371.7,1.1,1,2019-10-07,2105,Aqua,MODIS,100,6.0NRT,277.2,137.8,D
54.237,-126.551,335.5,1.1,1,2019-10-07,2105,Aqua,MODIS,84,6.0NRT,268.6,44,D
55.144,-126.884,334.7,1.1,1,2019-10-07,2105,Aqua,MODIS,0,6.0NRT,267,43.4,D
55.146,-126.869,360.6,1.1,1,2019-10-07,2105,Aqua,MODIS,90,6.0NRT,267.7,0,D
55.135,-126.88,303.7,1.1,1,2019-10-07,2105,Aqua,MODIS,43,6.0NRT,268,12,D
54.33,-126.623,309.8,1.1,1,2019-10-07,2105,Aqua,MODIS,69,6.0NRT,276.7,15.3,D
54.99,-126.105,341.1,1,1,2019-10-07,2105,Aqua,MODIS,68,6.0NRT,269.6,52.3,D
54.331,-126.766,314.5,1.1,1,2019-10-07,2105,Aqua,MODIS,75,6.0NRT,274.3,19,D
54.327,-126.638,355.8,1.1,1,2019-10-07,2105,Aqua,MODIS,98,6.0NRT,279.4,88.5,D
54.24,-126.535,316.6,1.1,1,2019-10-07,2105,Aqua,MODIS,75,6.0NRT,268.3,20.2,D
54.228,-126.547,362.8,1.1,1,2019-10-07,2105,Aqua,MODIS,100,6.0NRT,274.3,106.5,D
54.231,-126.531,356.1,1.1,1,2019-10-07,2105,Aqua,MODIS,98,6.0NRT,272.9,86.8,D
48.658,-80.799,332,1.1,1.1,2019-10-08,1640,Terra,MODIS,88,6.0NRT,285,39.6,D
49.542,-98.448,307.7,3.9,1.8,2019-10-08,1640,Terra,MODIS,66,6.0NRT,285.1,61.7,D
49.179,-84.523,328,1,1,2019-10-08,1640,Terra,MODIS,85,6.0NRT,286.6,28.6,D
49.177,-84.51,310,1,1,2019-10-08,1640,Terra,MODIS,65,6.0NRT,286.4,11.4,D
48.665,-80.781,328.2,1.1,1.1,2019-10-08,1640,Terra,MODIS,86,6.0NRT,285,33.3,D
48.667,-80.796,309.5,1.1,1.1,2019-10-08,1640,Terra,MODIS,33,6.0NRT,285,12.1,D
49.547,-98.443,309.9,3.9,1.8,2019-10-08,1640,Terra,MODIS,69,6.0NRT,284.7,68.6,D
48.655,-80.784,318.7,1.1,1.1,2019-10-08,1640,Terra,MODIS,79,6.0NRT,283.7,21.5,D
49.198,-84.525,301,1,1,2019-10-08,1640,Terra,MODIS,23,6.0NRT,286.2,4.9,D
42.801,-80.098,306.7,1.6,1.2,2019-10-08,1645,Terra,MODIS,37,6.0NRT,291.8,10.5,D
43.26,-79.81,305.8,1.6,1.2,2019-10-08,1645,Terra,MODIS,47,6.0NRT,293.9,9,D
42.801,-80.104,305.5,1.6,1.2,2019-10-08,1645,Terra,MODIS,0,6.0NRT,291.7,9,D
52.129,-101.076,307.3,1.4,1.2,2019-10-08,1820,Terra,MODIS,42,6.0NRT,287.3,11.1,D
53.448,-122.225,313.7,3.7,1.8,2019-10-08,1820,Terra,MODIS,51,6.0NRT,267,115.4,D
52.133,-101.095,339.8,1.4,1.2,2019-10-08,1820,Terra,MODIS,92,6.0NRT,289.1,69.6,D
53.458,-122.233,327.4,3.7,1.8,2019-10-08,1820,Terra,MODIS,61,6.0NRT,268,204.5,D
50.393,-100.939,307.1,1.6,1.2,2019-10-08,1820,Terra,MODIS,65,6.0NRT,273.2,16.9,D
50.383,-100.945,309.9,1.6,1.2,2019-10-08,1820,Terra,MODIS,69,6.0NRT,274.3,20.8,D
42.125,-82.608,317.8,1.1,1,2019-10-08,1825,Aqua,MODIS,22,6.0NRT,293.7,12.4,D
45.208,-74.93,301.4,1.6,1.2,2019-10-08,1825,Aqua,MODIS,47,6.0NRT,291.3,8.1,D
43.259,-79.812,308.9,1,1,2019-10-08,1825,Aqua,MODIS,64,6.0NRT,297.1,5.2,D
42.804,-80.099,305,1,1,2019-10-08,1825,Aqua,MODIS,46,6.0NRT,294.4,4.8,D
49.175,-84.518,312,1,1,2019-10-08,1825,Aqua,MODIS,71,6.0NRT,288.2,11.5,D
42.056,-82.582,315.9,1.1,1,2019-10-08,1825,Aqua,MODIS,29,6.0NRT,295.3,10.3,D
42.047,-82.579,321.4,1.1,1,2019-10-08,1825,Aqua,MODIS,80,6.0NRT,294.8,16.4,D
49.213,-84.518,312.5,1,1,2019-10-08,1825,Aqua,MODIS,57,6.0NRT,287.8,11.7,D
48.669,-80.788,322.8,1,1,2019-10-08,1825,Aqua,MODIS,82,6.0NRT,286.7,23.9,D
48.659,-80.809,308.3,1,1,2019-10-08,1825,Aqua,MODIS,42,6.0NRT,286.4,9.4,D
48.662,-80.781,330.8,1,1,2019-10-08,1825,Aqua,MODIS,87,6.0NRT,287.5,31.7,D
43.648,-81.302,304.2,1,1,2019-10-08,1825,Aqua,MODIS,58,6.0NRT,292.5,4.5,D
48.661,-80.795,346.9,1,1,2019-10-08,1825,Aqua,MODIS,95,6.0NRT,288.7,60,D
55.247,-126.159,334.9,1.2,1.1,2019-10-08,1955,Terra,MODIS,67,6.0NRT,268.4,48.4,D
55.392,-127.735,308,1.1,1,2019-10-08,1955,Terra,MODIS,66,6.0NRT,275.1,13.5,D
54.76,-122.745,333.3,1.6,1.2,2019-10-08,1955,Terra,MODIS,63,6.0NRT,271.6,70.3,D
54.381,-122.51,310,1.7,1.3,2019-10-08,1955,Terra,MODIS,0,6.0NRT,267.1,31.1,D
55.461,-128.259,310.7,1,1,2019-10-08,1955,Terra,MODIS,70,6.0NRT,273.2,16,D
55.487,-126.609,361.7,1.1,1.1,2019-10-08,1955,Terra,MODIS,0,6.0NRT,274.1,114.9,D
55.484,-126.592,353.1,1.1,1.1,2019-10-08,1955,Terra,MODIS,0,6.0NRT,272.4,89.4,D
55.256,-126.154,323.1,1.2,1.1,2019-10-08,1955,Terra,MODIS,62,6.0NRT,268,33.2,D
55.394,-127.751,361,1.1,1,2019-10-08,1955,Terra,MODIS,100,6.0NRT,278.5,102.7,D
54.755,-122.722,325.1,1.6,1.2,2019-10-08,1955,Terra,MODIS,41,6.0NRT,269.2,50.3,D
54.24,-122.856,312.7,1.6,1.3,2019-10-08,1955,Terra,MODIS,55,6.0NRT,272,31.8,D
55.397,-127.768,335.3,1.1,1,2019-10-08,1955,Terra,MODIS,89,6.0NRT,276.4,44,D
54.37,-127.791,300.1,1.1,1,2019-10-08,2000,Terra,MODIS,0,6.0NRT,266.6,10.2,D
54.487,-127.917,323.9,1.1,1,2019-10-08,2000,Terra,MODIS,63,6.0NRT,268.4,30.3,D
49.522,-124.973,317.5,1.8,1.3,2019-10-08,2000,Terra,MODIS,78,6.0NRT,278.7,45.7,D
54.245,-126.245,303.3,1.2,1.1,2019-10-08,2000,Terra,MODIS,48,6.0NRT,267.2,14,D
54.242,-126.227,339.8,1.2,1.1,2019-10-08,2000,Terra,MODIS,86,6.0NRT,269.5,65.4,D
49.347,-124.993,300.4,1.8,1.3,2019-10-08,2000,Terra,MODIS,34,6.0NRT,282.4,15,D
49.159,-124.752,311.8,1.9,1.3,2019-10-08,2000,Terra,MODIS,68,6.0NRT,279.5,34,D
54.254,-126.24,333.3,1.2,1.1,2019-10-08,2000,Terra,MODIS,67,6.0NRT,268.5,50.6,D
53.447,-122.244,312.7,1.8,1.3,2019-10-08,2000,Terra,MODIS,48,6.0NRT,267.6,39.1,D
53.458,-122.235,326.1,1.8,1.3,2019-10-08,2000,Terra,MODIS,75,6.0NRT,271.4,69.1,D
48.91,-124.674,314.3,1.9,1.4,2019-10-08,2000,Terra,MODIS,75,6.0NRT,279.4,42.8,D
48.893,-124.599,301.9,2,1.4,2019-10-08,2000,Terra,MODIS,48,6.0NRT,278,19.4,D
48.887,-124.571,302,2,1.4,2019-10-08,2000,Terra,MODIS,50,6.0NRT,278.1,20.9,D
48.907,-124.681,314,1.9,1.4,2019-10-08,2000,Terra,MODIS,74,6.0NRT,279.1,39.5,D
48.884,-124.578,302.9,2,1.4,2019-10-08,2000,Terra,MODIS,42,6.0NRT,276.5,20.5,D
53.452,-122.232,332.1,1.8,1.3,2019-10-08,2000,Terra,MODIS,80,6.0NRT,270.7,87.9,D
53.458,-122.259,341.2,1.8,1.3,2019-10-08,2000,Terra,MODIS,85,6.0NRT,269.8,120.6,D
54.139,-126.47,354.5,1.2,1.1,2019-10-08,2000,Terra,MODIS,85,6.0NRT,275.9,97.8,D
54.145,-126.447,314.5,1.2,1.1,2019-10-08,2000,Terra,MODIS,54,6.0NRT,273.5,21.4,D
54.136,-126.452,346.8,1.2,1.1,2019-10-08,2000,Terra,MODIS,89,6.0NRT,276.1,75.9,D
54.064,-126.296,325.9,1.2,1.1,2019-10-08,2000,Terra,MODIS,84,6.0NRT,273.3,39,D
49.533,-124.986,332,1.8,1.3,2019-10-08,2000,Terra,MODIS,88,6.0NRT,280.4,77.9,D
49.527,-124.997,324.6,1.8,1.3,2019-10-08,2000,Terra,MODIS,83,6.0NRT,278.6,62.2,D
54.397,-128.494,321.3,1.1,1,2019-10-08,2000,Terra,MODIS,70,6.0NRT,271.5,25.1,D
54.4,-128.509,313.5,1.1,1,2019-10-08,2000,Terra,MODIS,56,6.0NRT,275.4,17.4,D
54.406,-128.49,339.4,1.1,1,2019-10-08,2000,Terra,MODIS,42,6.0NRT,274.4,46.3,D
54.409,-128.505,333.7,1.1,1,2019-10-08,2000,Terra,MODIS,48,6.0NRT,277.1,38,D
54.943,-128.821,320.6,1,1,2019-10-08,2000,Terra,MODIS,80,6.0NRT,273.8,24.5,D
54.949,-128.812,312.3,1,1,2019-10-08,2000,Terra,MODIS,72,6.0NRT,272.1,16,D
54.952,-128.827,314.2,1,1,2019-10-08,2000,Terra,MODIS,74,6.0NRT,274.5,17.3,D
53.458,-122.237,319.9,2.6,1.5,2019-10-08,2005,Aqua,MODIS,63,6.0NRT,269.3,89.5,D
54.37,-122.541,349.2,2.4,1.5,2019-10-08,2005,Aqua,MODIS,0,6.0NRT,272.2,241.9,D
53.45,-122.268,324.7,2.6,1.5,2019-10-08,2005,Aqua,MODIS,68,6.0NRT,268.5,110,D
55.481,-126.621,315.6,3.3,1.7,2019-10-08,2010,Aqua,MODIS,61,6.0NRT,270.4,100.6,D
54.052,-126.305,314.2,3.6,1.8,2019-10-08,2010,Aqua,MODIS,61,6.0NRT,269.5,112.8,D
54.137,-126.457,317.5,3.6,1.8,2019-10-08,2010,Aqua,MODIS,56,6.0NRT,270.6,129.2,D
49.406,-124.861,306.4,1.7,1.3,2019-10-08,2145,Aqua,MODIS,63,6.0NRT,276.1,23.5,D
